tweet_id,tweet_text,tweet_created_at,url_noticia,titular_noticia,is_clickbait,retweet_count,like_count,reply_count,quote_count,procesado_en,bearer_token_usado
1923261297610621271,https://t.co/U8QwEvlezq https://t.co/Y3BRXqY3KV,2025-05-16 06:16:40,https://t.co/Y3BRXqY3KV,https://twitter.com/larazon_es/status/1923258569551425736,1,11,1143,9,2,2025-05-30 15:52:42,2
1923260375585141209,Estudiantes https://t.co/mV1Qg7rvmw,2025-05-16 06:13:00,https://t.co/mV1Qg7rvmw,https://twitter.com/mundodeportivo/status/1923259847660687605,1,0,86,0,0,2025-05-30 15:52:43,2
1923251246430830936,Bárcena mayor https://t.co/xHmK2XzDyp,2025-05-16 05:36:44,https://t.co/xHmK2XzDyp,https://twitter.com/larazon_es/status/1923249553194762696,1,6,123,0,0,2025-05-30 15:52:44,2
1923250556203585859,Es noticia que haya comprado unos cojines. https://t.co/Uw3oKk9d0Q,2025-05-16 05:33:59,https://t.co/Uw3oKk9d0Q,https://twitter.com/telecincoes/status/1923249559322415531,1,15,374,2,0,2025-05-30 15:52:45,2
1923245339311571381,Alicante https://t.co/CJSoQayEDS,2025-05-16 05:13:15,https://t.co/CJSoQayEDS,https://twitter.com/sextaNoticias/status/1923151410671059081,1,1,74,0,0,2025-05-30 15:52:46,2
1923147035026333789,En dobles https://t.co/PQJqUECDgK,2025-05-15 22:42:38,https://t.co/PQJqUECDgK,https://twitter.com/PuntoDBreak/status/1923114715506520559,1,1,110,0,0,2025-05-30 15:52:47,2
1923107744673865772,Ganar 2 ligas. https://t.co/WY4QRqqLYX,2025-05-15 20:06:30,https://t.co/WY4QRqqLYX,https://twitter.com/marca/status/1923071274252718408,1,8,282,0,0,2025-05-30 15:52:49,2
1923091322061132143,El lunes. https://t.co/TmerL1GJv2,2025-05-15 19:01:15,https://t.co/TmerL1GJv2,https://twitter.com/DiarioOle/status/1923089633451094134,1,4,122,0,0,2025-05-30 15:52:50,2
1923091166179860545,finasterida https://t.co/uAgbjRAXqq,2025-05-15 19:00:37,https://t.co/uAgbjRAXqq,https://twitter.com/antena3com/status/1923089654082924816,1,5,148,2,0,2025-05-30 15:52:51,2
1923090642084757734,Han renovado el contrato del programa. https://t.co/PQa7MWZUVA,2025-05-15 18:58:33,https://t.co/PQa7MWZUVA,https://twitter.com/ahorrandoclick1/status/1923090642084757734/photo/1,1,9,117,1,0,2025-05-30 15:52:52,2
1923090111153004752,El Museo del Prado. https://t.co/X1EoxSp6EW,2025-05-15 18:56:26,https://t.co/X1EoxSp6EW,https://twitter.com/AS_TikitakAS/status/1923002124197036194,1,9,283,0,0,2025-05-30 15:52:53,2
1923089958090297543,Seguirá en el mismo club. https://t.co/L1GMi8Nvhd,2025-05-15 18:55:49,https://t.co/L1GMi8Nvhd,https://twitter.com/RevistaSemana/status/1923089395348910240,1,12,580,1,0,2025-05-30 15:52:54,2
1923089611565232598,Que te dé el sol. https://t.co/t9W3fmhDc6,2025-05-15 18:54:27,https://t.co/t9W3fmhDc6,https://twitter.com/ahorrandoclick1/status/1923089611565232598/photo/1,1,58,2614,26,10,2025-05-30 15:52:55,2
1923081582081978501,Le retira el de grabar pero no el de difundirlo... https://t.co/p08kIOLb1y,2025-05-15 18:22:32,https://t.co/p08kIOLb1y,https://twitter.com/diarioas/status/1923075584281743515,1,491,6579,20,3,2025-05-30 15:52:56,2
1923081193215361070,Está siendo sustituida por vasos más grandes. https://t.co/qyDapcAZYF,2025-05-15 18:21:00,https://t.co/qyDapcAZYF,https://twitter.com/elEconomistaes/status/1923043431737074064,1,27,718,5,0,2025-05-30 15:52:57,2
1923080968195203545,"Adiós al periodismo, más bien.

Jordi Hurtado no sólo no deja el programa si no que añade secciones nuevas. https://t.co/ij2zLhbDP0",2025-05-15 18:20:06,https://t.co/ij2zLhbDP0,https://twitter.com/EPExtremadura/status/1922932578794770561,1,404,4783,10,4,2025-05-30 15:52:59,2
1923011156085498270,Uno de sus hijos está saliendo con la ex novia de otro hijo. https://t.co/QiFNamAuUn,2025-05-15 13:42:42,https://t.co/QiFNamAuUn,https://twitter.com/La_SER/status/1923010478126641192,1,14,481,2,0,2025-05-30 15:53:00,2
1922969619502907824,https://t.co/rdfUU8HvTr https://t.co/dbzReD7GQZ,2025-05-15 10:57:38,https://t.co/rdfUU8HvTr,https://twitter.com/ahorrandoclick1/status/1922969619502907824/photo/1,1,4,317,7,2,2025-05-30 15:53:01,2
1922969619502907824,https://t.co/rdfUU8HvTr https://t.co/dbzReD7GQZ,2025-05-15 10:57:38,https://t.co/dbzReD7GQZ,https://twitter.com/Lecturas/status/1922967700994662785,1,4,317,7,2,2025-05-30 15:53:02,2
1922931748205122023,75 metros https://t.co/NimIT0yvb8,2025-05-15 08:27:09,https://t.co/NimIT0yvb8,https://twitter.com/pulzo/status/1922931299251028448,1,7,384,3,2,2025-05-30 15:53:03,2
1922899848119914575,Empezó ganando medio millón de dólares y acabó ganando casi el doble. https://t.co/7SKYIZTeDM,2025-05-15 06:20:24,https://t.co/7SKYIZTeDM,https://twitter.com/infobae/status/1922898489647788163,1,6,190,0,0,2025-05-30 15:53:04,2
1922899437237494070,En paradas prolongadas se recomienda. https://t.co/n3e0puKtaZ,2025-05-15 06:18:46,https://t.co/n3e0puKtaZ,https://twitter.com/larazon_es/status/1922898553883541746,1,3,147,2,0,2025-05-30 15:53:05,2
1922888895722615278,"Tiene días libres y los pasará en España, pero volverá con su club. https://t.co/l9GPTM4JxE",2025-05-15 05:36:52,https://t.co/l9GPTM4JxE,https://twitter.com/AztecaDeportes/status/1922883626720477229,1,21,845,1,0,2025-05-30 15:53:06,2
1922888316271141069,El pápalo. https://t.co/FHvkgjwsTL,2025-05-15 05:34:34,https://t.co/FHvkgjwsTL,https://twitter.com/elEconomistaes/status/1922884906826256890,1,5,205,0,0,2025-05-30 15:53:07,2
1922767168770396386,"Niño, le llamarán Pelayo. https://t.co/NmG0BirZK8",2025-05-14 21:33:10,https://t.co/NmG0BirZK8,https://twitter.com/Lecturas/status/1922766376625742098,1,0,106,0,0,2025-05-30 15:53:09,2
1922757918186709311,Por apendicitis https://t.co/0FagQkIJOt,2025-05-14 20:56:25,https://t.co/0FagQkIJOt,https://twitter.com/mundodeportivo/status/1922755162013127121,1,10,321,0,0,2025-05-30 15:53:10,2
1922752458163368012,Dice que es encantador. https://t.co/OpmhTm8rfm,2025-05-14 20:34:43,https://t.co/OpmhTm8rfm,https://twitter.com/A3Noticias/status/1922751529158656403,1,0,141,0,0,2025-05-30 15:53:11,2
1922752029534876062,Torrente https://t.co/X2cSUPpHn3,2025-05-14 20:33:01,https://t.co/X2cSUPpHn3,https://twitter.com/ahorrandoclick1/status/1922752029534876062/photo/1,1,1,89,1,2,2025-05-30 15:53:12,2
1922751863192985750,Vicente Moreno no seguirá la próxima temporada https://t.co/YQ7EJTmmR9,2025-05-14 20:32:21,https://t.co/YQ7EJTmmR9,https://twitter.com/libertaddigital/status/1922751563077992569,1,1,68,0,0,2025-05-30 15:53:13,2
1922751580211679265,"Rusia, Estados Unidos, Arabia Saudi y Bali (sí, ponen Bali como país). https://t.co/iOJVqoBDeR",2025-05-14 20:31:14,https://t.co/iOJVqoBDeR,https://twitter.com/libertaddigital/status/1922744696876487030,1,6,223,1,0,2025-05-30 15:53:14,2
1922735676862185641,desde los 750 euros hasta los 1.500 https://t.co/vcyNTMHIEJ,2025-05-14 19:28:02,https://t.co/vcyNTMHIEJ,https://twitter.com/elEconomistaes/status/1922574912209785142,1,20,1294,19,6,2025-05-30 15:53:15,2
1922655155247345703,Port Aventura tendrá un desfile para cerrar cada día. https://t.co/AiVEOHsY1h,2025-05-14 14:08:04,https://t.co/AiVEOHsY1h,https://twitter.com/ahorrandoclick1/status/1922655155247345703/photo/1,1,0,42,0,0,2025-05-30 15:53:16,2
1922605414996230277,No saben cómo es por dentro. https://t.co/eYD0x4lvyh,2025-05-14 10:50:25,https://t.co/eYD0x4lvyh,https://twitter.com/okdiario/status/1922597738136441147,1,80,2498,3,5,2025-05-30 15:53:17,2
1922591041841987635,Cocaína https://t.co/AM8FOz5nmw,2025-05-14 09:53:19,https://t.co/AM8FOz5nmw,https://twitter.com/HerreraenCOPE/status/1922581782597177838,1,7,465,0,1,2025-05-30 15:53:19,2
1922582359913713721,Ninguno: un táper de cristal con tapa hermética. https://t.co/il1ihJVuum,2025-05-14 09:18:49,https://t.co/il1ihJVuum,https://twitter.com/La_SER/status/1922581469395869719,1,32,611,0,0,2025-05-30 15:53:20,2
1922582146469781961,"Mentira. El propio artículo dice que multarán a los que compartan la emisión de forma ilegal, no a los consumidores de IPTV. https://t.co/lofSOESWtX",2025-05-14 09:17:58,https://t.co/lofSOESWtX,https://twitter.com/Hipertextual/status/1922581428908265595,1,92,721,8,1,2025-05-30 15:53:21,2
1922578692145914155,la luz de preseñalización V-16 https://t.co/2zpBl3Q3di,2025-05-14 09:04:14,https://t.co/2zpBl3Q3di,https://twitter.com/solomoto_es/status/1922537974694040023,1,1,128,1,0,2025-05-30 15:53:22,2
1922571592187392357,Las cuatro estaciones https://t.co/kuMjMjaQVl,2025-05-14 08:36:01,https://t.co/kuMjMjaQVl,https://twitter.com/espinof_com/status/1922555387393323085,1,5,118,0,0,2025-05-30 15:53:23,2
1922559489669992953,Ha muerto su fisio y amigo Fabrizio Borra https://t.co/i1aKK3PXBW,2025-05-14 07:47:56,https://t.co/i1aKK3PXBW,https://twitter.com/ahorrandoclick1/status/1922559489669992953/photo/1,1,14,354,1,0,2025-05-30 15:53:24,2
1922555487389618270,Aplasta el tesla pero el suelo del coche queda intacto. https://t.co/HxECoi3whi,2025-05-14 07:32:02,https://t.co/HxECoi3whi,https://twitter.com/computerhoy/status/1922554382572208445,1,5,143,0,0,2025-05-30 15:53:25,2
1922554547043451206,Desnutrición en la infancia https://t.co/ofom2z5hVB,2025-05-14 07:28:18,https://t.co/ofom2z5hVB,https://twitter.com/RedMasNoticias/status/1922547686571376751,1,6,257,1,0,2025-05-30 15:53:26,2
1922528586273038690,Franco Mastantuono https://t.co/nTYL86x3Fr,2025-05-14 05:45:08,https://t.co/nTYL86x3Fr,https://twitter.com/AztecaDeportes/status/1922485585031106818,1,3,109,1,0,2025-05-30 15:53:27,2
1922528333092229207,Humo https://t.co/M55DkFUOU6,2025-05-14 05:44:08,https://t.co/M55DkFUOU6,https://twitter.com/elcomerciocom/status/1922383970882228324,1,22,702,2,0,2025-05-30 15:53:29,2
1922527966380069081,Ha fichado a Domenec Torrent https://t.co/NbwQzVXYZw,2025-05-14 05:42:40,https://t.co/NbwQzVXYZw,https://twitter.com/TUDNMEX/status/1922423476394078357,1,3,66,0,0,2025-05-30 15:53:30,2
1922527576255304181,Kaká https://t.co/f1N7TAGs05,2025-05-14 05:41:07,https://t.co/f1N7TAGs05,https://twitter.com/RevistaSemana/status/1922416268927185171,1,4,177,0,0,2025-05-30 15:53:31,2
1922525519267942729,"No lo saben, pero calculan que más de 5.000 euros por programa. https://t.co/wof1NAVCJ2",2025-05-14 05:32:57,https://t.co/wof1NAVCJ2,https://twitter.com/edatvoficial/status/1922510992421896510,1,15,241,2,0,2025-05-30 15:53:32,2
1922524596802097494,Martín Demichelis https://t.co/F70JDw51n6,2025-05-14 05:29:17,https://t.co/F70JDw51n6,https://twitter.com/AztecaDeportes/status/1922517227200512355,1,3,137,1,0,2025-05-30 15:53:33,2
1922209322043342989,Kaley Cuoco https://t.co/IxupBApl1F,2025-05-13 08:36:29,https://t.co/IxupBApl1F,https://twitter.com/VandalOnline/status/1922197526754509173,1,7,577,2,3,2025-05-30 15:53:34,2
1922187813488902428,Hacerle que baje a defender https://t.co/pKmUyV8pCj,2025-05-13 07:11:01,https://t.co/pKmUyV8pCj,https://twitter.com/La_SER/status/1922167189416656915,1,8,330,0,0,2025-05-30 15:53:35,2
1922170648463323579,Jamón https://t.co/CVRTeHFdue,2025-05-13 06:02:49,https://t.co/CVRTeHFdue,https://twitter.com/eldesmarque/status/1921991985625227489,1,20,737,2,0,2025-05-30 15:53:36,2
1922170044844253224,"Nos quedan 10 elevado a 78 años (10 seguido de 78 ceros). Da tiempo a comer, pero sin postre. https://t.co/4rwfGM0FC5",2025-05-13 06:00:25,https://t.co/4rwfGM0FC5,https://twitter.com/elmundoes/status/1921988746565579111,1,239,4958,26,8,2025-05-30 15:53:37,2
1922169039033344072,Turquía https://t.co/uRh6N6eqiW,2025-05-13 05:56:25,https://t.co/uRh6N6eqiW,https://twitter.com/ELTIEMPO/status/1922056694450028898,1,14,453,0,0,2025-05-30 15:53:38,2
1921905430160199858,Nevera https://t.co/dUEzAvoV02,2025-05-12 12:28:56,https://t.co/dUEzAvoV02,https://twitter.com/NoticiasCaracol/status/1921894373437972670,1,77,2335,10,3,2025-05-30 15:53:40,2
1921828633913491494,Lunes sol y el resto de días lluvia. https://t.co/FIT5Kh3PoM,2025-05-12 07:23:46,https://t.co/FIT5Kh3PoM,https://twitter.com/okdiario/status/1921824326883455385,1,13,299,4,0,2025-05-30 15:53:41,2
1921819068987769070,"Hay una ayuda de 200 euros al mes por tener hijos menores, pero todavía no ha entrado en vigor. https://t.co/za8kxcNScG",2025-05-12 06:45:46,https://t.co/za8kxcNScG,https://twitter.com/okdiario/status/1921793603275268173,1,9,229,1,1,2025-05-30 15:53:42,2
1921818623812788510,Entre 45 y 190 euros en la web de la UEFA (son incapaces de poner un enlace...). El plazo acaba en 5 horas. https://t.co/QZwoTJBjEE,2025-05-12 06:44:00,https://t.co/QZwoTJBjEE,https://twitter.com/okdiario/status/1921808280810103263,1,3,131,2,0,2025-05-30 15:53:43,2
1921817989885641069,La readmisión del trabajador https://t.co/dEHs4xTJwh,2025-05-12 06:41:29,https://t.co/dEHs4xTJwh,https://twitter.com/okdiario/status/1921816078885265630,1,5,164,1,0,2025-05-30 15:53:44,2
1921813885884965147,"Se trata, en concreto, de trabajadores de sectores considerados de riesgo: bomberos, policías, mineros, personal ferroviario, artistas y trabajadores aeronáuticos https://t.co/UNnGmjwy34",2025-05-12 06:25:10,https://t.co/UNnGmjwy34,https://twitter.com/okdiario/status/1921808291044233513,1,58,1522,41,15,2025-05-30 15:53:45,2
1921812606228050160,Podría retirarse https://t.co/w4HNClcGb7,2025-05-12 06:20:05,https://t.co/w4HNClcGb7,https://twitter.com/TUDNMEX/status/1921757255302598924,1,1,299,0,0,2025-05-30 15:53:46,2
1921812516268564818,En varias zonas de México... https://t.co/YPmBuBBtYm,2025-05-12 06:19:44,https://t.co/YPmBuBBtYm,https://twitter.com/MundoEConflicto/status/1921617671046545863,1,13,681,7,2,2025-05-30 15:53:47,2
1921812316472893506,En zonas cerradas no https://t.co/pyljUnuG6w,2025-05-12 06:18:56,https://t.co/pyljUnuG6w,https://twitter.com/WRadioColombia/status/1921714689127412171,1,5,180,0,0,2025-05-30 15:53:48,2
1921812052424724909,Oberweis Ice Cream and Dairy Store cierra en Estados Unidos https://t.co/KmpJbXEmTz,2025-05-12 06:17:53,https://t.co/KmpJbXEmTz,https://twitter.com/NoticiasCaracol/status/1921701859015946460,1,1,134,0,0,2025-05-30 15:53:50,2
1921811844924153998,No quiere volver a su país y se pone a llorar. Lo de meter a Mercadona de forma gratuita ya sabéis porqué lo hacen... https://t.co/eQrLQOJmKv,2025-05-12 06:17:04,https://t.co/eQrLQOJmKv,https://twitter.com/ahorrandoclick1/status/1921811844924153998/photo/1,1,119,1355,5,1,2025-05-30 15:53:51,2
1921493263183204462,Comerán en el palco del estadio porque se juega a las 16:15h https://t.co/ZcoobCOHhw,2025-05-11 09:11:08,https://t.co/ZcoobCOHhw,https://twitter.com/okdiario/status/1921492260333437309,1,6,356,2,0,2025-05-30 15:53:52,2
1921492708230574364,"El animal en cuestión es la Henneguya salminicola, un parásito mixospórico que se encuentra dentro de los músculos de ciertas especies de salmón https://t.co/HNIc7yopGr",2025-05-11 09:08:55,https://t.co/HNIc7yopGr,https://twitter.com/portalmvd/status/1921491077413962022,1,14,438,2,0,2025-05-30 15:53:53,2
1921491502816956737,El Santo del Norte https://t.co/fSVUVdQdux,2025-05-11 09:04:08,https://t.co/fSVUVdQdux,https://twitter.com/MundoEConflicto/status/1921319369109307500,1,10,304,0,0,2025-05-30 15:53:54,2
1921201493601902863,Tainy https://t.co/ecclcBgY6d,2025-05-10 13:51:44,https://t.co/ecclcBgY6d,https://twitter.com/AlfaBetaJuega/status/1921199973514850727,1,3,371,1,1,2025-05-30 15:53:55,2
1921173497067246026,De 15 a 16h https://t.co/BXZCxkqVL4,2025-05-10 12:00:30,https://t.co/BXZCxkqVL4,https://twitter.com/DiarioSUR/status/1921172546990297360,1,2,155,0,1,2025-05-30 15:53:56,2
1921148709556928898,"Entre el 9 y el 11 de mayo. Mide un metro y no se sabe dónde caerá, sólo dice entre los 52 grados de latitud norte y sur https://t.co/nDWhm7XEGb",2025-05-10 10:22:00,https://t.co/nDWhm7XEGb,https://twitter.com/elmundoes/status/1920906084602032301,1,15,371,2,0,2025-05-30 15:53:57,2
1921119051511656788,Llevará el apellido materno por ser el día de la madre: Zolotarchuk https://t.co/gwTL2yuinU,2025-05-10 08:24:09,https://t.co/gwTL2yuinU,https://twitter.com/AztecaDeportes/status/1920888002840019021,1,1,195,1,0,2025-05-30 15:53:58,2
1921118789053120740,La foto de la izquierda https://t.co/oBLGcoKUNK,2025-05-10 08:23:06,https://t.co/oBLGcoKUNK,https://twitter.com/todonoticias/status/1920840351473922299,1,10,456,3,3,2025-05-30 15:54:00,2
1921118432642155005,venderá material erótico https://t.co/guVMyswCdM,2025-05-10 08:21:41,https://t.co/guVMyswCdM,https://twitter.com/todonoticias/status/1920916155130073143,1,2,241,0,0,2025-05-30 15:54:01,2
1921118216086003792,tiene problemas para aceptar su cuerpo https://t.co/rzfcWs2xv5,2025-05-10 08:20:50,https://t.co/rzfcWs2xv5,https://twitter.com/NoticiasRCN/status/1921014258936000837,1,9,728,3,1,2025-05-30 15:54:02,2
1920885181629497564,No dan nombres https://t.co/OBGdbBO7bY,2025-05-09 16:54:50,https://t.co/OBGdbBO7bY,https://twitter.com/RevistaSemana/status/1920520174488223927,1,17,501,0,1,2025-05-30 15:54:03,2
1920884794721743077,"""No eras tan guapo en la cama cuando ni se te paraba y después te quejás de que te gorrié y te cambié por un morocho cumbiero.""

El traductor de google ha dimitido cuando he metido el párrafo. https://t.co/MDs9jpPiJM",2025-05-09 16:53:18,https://t.co/MDs9jpPiJM,https://twitter.com/todonoticias/status/1920796033816175021,1,14,661,6,0,2025-05-30 15:54:04,2
1920777057220391296,"desde 1622 y que se encuentra en Roma, aunque es embajada ante el Vaticano https://t.co/k0kgYJ47nv",2025-05-09 09:45:11,https://t.co/k0kgYJ47nv,https://twitter.com/larazon_es/status/1920775752816992621,1,10,251,1,0,2025-05-30 15:54:05,2
1920762428142285128,No https://t.co/b88Y3LLwWB,2025-05-09 08:47:03,https://t.co/b88Y3LLwWB,https://twitter.com/NoticiasNavarra/status/1920759762741874883,1,11,401,0,0,2025-05-30 15:54:06,2
1920744170257281321,Manuela Velasco https://t.co/W0IYac2TIK,2025-05-09 07:34:30,https://t.co/W0IYac2TIK,https://twitter.com/lavozdealmeria/status/1920743357652914547,1,2,82,0,0,2025-05-30 15:54:07,2
1920744001260437805,"Muchas gracias, Ángel. Todo en las manos de Dios https://t.co/EiL9wx9nnF",2025-05-09 07:33:50,https://t.co/EiL9wx9nnF,https://twitter.com/La_SER/status/1920743445737390478,1,17,617,0,0,2025-05-30 15:54:08,2
1920743787187376259,Alejaos de estos timos https://t.co/m1cZ4HQLCp,2025-05-09 07:32:59,https://t.co/m1cZ4HQLCp,https://twitter.com/elpaiscali/status/1920743572195705192,1,49,1308,4,0,2025-05-30 15:54:10,2
1920743681084026885,Horizonte final https://t.co/khqrm4294H,2025-05-09 07:32:33,https://t.co/khqrm4294H,https://twitter.com/ahorrandoclick1/status/1920743681084026885/photo/1,1,7,248,3,0,2025-05-30 15:54:11,2
1920720937890013606,el uso de dispositivos de comunicación no autorizados en el examen de conducir https://t.co/dPN8U9yUSf,2025-05-09 06:02:11,https://t.co/dPN8U9yUSf,https://twitter.com/quediario/status/1920719962898829651,1,5,186,0,0,2025-05-30 15:54:12,2
1920720727403074019,Camavinga https://t.co/krEBFa2fl2,2025-05-09 06:01:21,https://t.co/krEBFa2fl2,https://twitter.com/quediario/status/1920719966287868371,1,2,125,0,0,2025-05-30 15:54:13,2
1920716186016153602,River dice que no tiene prisa por vender. https://t.co/gfoE3jJZ38,2025-05-09 05:43:18,https://t.co/gfoE3jJZ38,https://twitter.com/mundodeportivo/status/1920715354403127460,1,2,95,1,0,2025-05-30 15:54:14,2
1920713212615438388,"Eduardo Inda, el periodista de Hacendado. https://t.co/cIBwxdGXBK",2025-05-09 05:31:29,https://t.co/cIBwxdGXBK,https://twitter.com/ahorrandoclick1/status/1920713212615438388/photo/1,1,22,289,2,0,2025-05-30 15:54:15,2
1920712989344235919,En mayo lo mismo que en junio o el año que viene. Te pueden bloquear la cuenta si no tienes la documentación en regla. https://t.co/EzyBcHY9Bs,2025-05-09 05:30:36,https://t.co/EzyBcHY9Bs,https://twitter.com/okdiario/status/1920706538127184228,1,16,313,0,1,2025-05-30 15:54:16,2
1920711957339951187,Su novio estaba viendo un partido en el móvil y se le cortaba todo el rato la emisión. https://t.co/b7nK0OwWIh,2025-05-09 05:26:30,https://t.co/b7nK0OwWIh,https://twitter.com/ahorrandoclick1/status/1920711957339951187/photo/1,1,5,175,1,0,2025-05-30 15:54:17,2
1920711213945639237,no hay ninguna influencia del reconocido grupo Fifth Harmony https://t.co/iIixjNHbm2,2025-05-09 05:23:33,https://t.co/iIixjNHbm2,https://twitter.com/La_SER/status/1920709262679929246,1,3,89,0,0,2025-05-30 15:54:18,2
1920710367522476478,chatGPT dice que Cedritos https://t.co/mLPf54QmrZ,2025-05-09 05:20:11,https://t.co/mLPf54QmrZ,https://twitter.com/CaracolRadio/status/1920681861090509141,1,7,243,0,0,2025-05-30 15:54:20,2
1920710154464477486,El nuevo Papa es de Chicago... https://t.co/d0tlsvyCjm https://t.co/3PknVeTNiw,2025-05-09 05:19:20,https://t.co/d0tlsvyCjm,https://twitter.com/ahorrandoclick1/status/1920710154464477486/photo/1,1,4,383,4,1,2025-05-30 15:54:21,2
1920710154464477486,El nuevo Papa es de Chicago... https://t.co/d0tlsvyCjm https://t.co/3PknVeTNiw,2025-05-09 05:19:20,https://t.co/3PknVeTNiw,https://twitter.com/todonoticias/status/1920616206211399779,1,4,383,4,1,2025-05-30 15:54:22,2
1920537765868929347,"Ha puesto ""uf"". https://t.co/oLLCJnn4Nz",2025-05-08 17:54:19,https://t.co/oLLCJnn4Nz,https://twitter.com/elmundoes/status/1920377739099431188,1,0,1,0,1,2025-05-30 15:54:23,2
1920380851440792055,Se refieren a Gundogan. https://t.co/tpZicvzYgN,2025-05-08 07:30:48,https://t.co/tpZicvzYgN,https://twitter.com/mundodeportivo/status/1920380071283482648,1,0,153,0,0,2025-05-30 15:54:24,2
1920380493624656122,Un décimo de lotería premiado con 24 millones de dólares. https://t.co/b9C9I8AeQZ,2025-05-08 07:29:23,https://t.co/b9C9I8AeQZ,https://twitter.com/ahorrandoclick1/status/1920380493624656122/photo/1,1,6,243,1,1,2025-05-30 15:54:25,2
1920363847300399233,Kiwi https://t.co/Ufvcled0gm,2025-05-08 06:23:14,https://t.co/Ufvcled0gm,https://twitter.com/AS_TikitakAS/status/1920363056355295705,1,25,637,0,0,2025-05-30 15:54:26,2
1920363086206095726,Argentina lo celebra en octubre https://t.co/ec63tzkgI5,2025-05-08 06:20:13,https://t.co/ec63tzkgI5,https://twitter.com/larepublica_pe/status/1920362529454211414,1,4,251,2,0,2025-05-30 15:54:27,2
1920361081022660973,Ha desactivado los comentarios de sus publicaciones https://t.co/31pk8gFcWS,2025-05-08 06:12:14,https://t.co/31pk8gFcWS,https://twitter.com/eldesmarque/status/1920360725664424054,1,18,831,1,0,2025-05-30 15:54:32,3
1920344042765795341,Jurassic World: Dominion https://t.co/c6ZKgCiVoH,2025-05-08 05:04:32,https://t.co/c6ZKgCiVoH,https://twitter.com/sdpnoticias/status/1920337866905038926,1,8,219,1,0,2025-05-30 15:54:33,3
1920343536219611561,No hace falta preguntar a la IA para saber que era Sánchez Romero. https://t.co/wuaxtuJ7hz,2025-05-08 05:02:31,https://t.co/wuaxtuJ7hz,https://twitter.com/quediario/status/1920340022919577741,1,15,516,1,0,2025-05-30 15:54:34,3
1920343283168882808,colocar una bolsa de agua caliente junto al tendedero https://t.co/hZVmX1A5rb,2025-05-08 05:01:31,https://t.co/hZVmX1A5rb,https://twitter.com/larazon_es/status/1920340396653109569,1,15,491,2,0,2025-05-30 15:54:35,3
1920342984173781227,Ricardo Galindo https://t.co/FQD98C7Dtk,2025-05-08 05:00:20,https://t.co/FQD98C7Dtk,https://twitter.com/AztecaDeportes/status/1920341413046124732,1,6,296,3,0,2025-05-30 15:54:36,3
1920081291262775333,Matt Damon https://t.co/aSiKw6kzJL,2025-05-07 11:40:27,https://t.co/aSiKw6kzJL,https://twitter.com/ahorrandoclick1/status/1920081291262775333/photo/1,1,9,424,3,2,2025-05-30 15:54:37,3
1920045550809862567,Finales de junio https://t.co/BinwuCDXv6,2025-05-07 09:18:26,https://t.co/BinwuCDXv6,https://twitter.com/voz_populi/status/1920044578125553753,1,3,114,0,0,2025-05-30 15:54:38,3
1920044929130066207,Ponen una foto de Lamine Yamal pero está hablando de Araujo. https://t.co/GWrLVLXKBD,2025-05-07 09:15:58,https://t.co/GWrLVLXKBD,https://twitter.com/tjcope/status/1920039558961377419,1,24,1063,3,0,2025-05-30 15:54:40,3
1919988750270017764,Una caja vacía. https://t.co/NeiuBznVv0,2025-05-07 05:32:44,https://t.co/NeiuBznVv0,https://twitter.com/larepublica_pe/status/1919988063700451421,1,41,2069,9,3,2025-05-30 15:54:41,3
1919883486954971222,Madrid https://t.co/PK0ysnc8Lq https://t.co/tecEpuDkEp,2025-05-06 22:34:27,https://t.co/PK0ysnc8Lq,https://twitter.com/ahorrandoclick1/status/1919883486954971222/photo/1,1,13,337,1,3,2025-05-30 15:54:42,3
1919883486954971222,Madrid https://t.co/PK0ysnc8Lq https://t.co/tecEpuDkEp,2025-05-06 22:34:27,https://t.co/tecEpuDkEp,https://twitter.com/TheObjective_es/status/1919867378642407660,1,13,337,1,3,2025-05-30 15:54:43,3
1919882919222337946,"Leyenda de los banquillos, pero no dice de cuáles: https://t.co/5InRYGxmGt https://t.co/of96EMrUQ0",2025-05-06 22:32:12,https://t.co/5InRYGxmGt,https://twitter.com/ahorrandoclick1/status/1919882919222337946/photo/1,1,11,331,2,2,2025-05-30 15:54:44,3
1919882919222337946,"Leyenda de los banquillos, pero no dice de cuáles: https://t.co/5InRYGxmGt https://t.co/of96EMrUQ0",2025-05-06 22:32:12,https://t.co/of96EMrUQ0,https://twitter.com/elconfidencial/status/1919835672694665674,1,11,331,2,2,2025-05-30 15:54:45,3
1919760136580550996,Singapur https://t.co/dxr6oMgVSi,2025-05-06 14:24:18,https://t.co/dxr6oMgVSi,https://twitter.com/ahorrandoclick1/status/1919760136580550996/photo/1,1,7,365,0,0,2025-05-30 15:54:46,3
1919759096212783535,PSG - Barça https://t.co/MmrNIKZLjV,2025-05-06 14:20:10,https://t.co/MmrNIKZLjV,https://twitter.com/sport/status/1919750245472248288,1,11,358,5,2,2025-05-30 15:54:47,3
1919695838575472845,Sesos de ternera rebozados https://t.co/1bvq1qEqMj,2025-05-06 10:08:48,https://t.co/1bvq1qEqMj,https://twitter.com/okdiario/status/1919695242585866306,1,5,227,2,1,2025-05-30 15:54:48,3
