url_noticia,titular_noticia,is_clickbait,texto_titular,token_usado,status_procesamiento
https://t.co/qyDapcAZYF,https://twitter.com/elEconomistaes/status/1923043431737074064,1,Adiós a irse de cañas en los bares españoles: el mítico vaso de cerveza está a punto de desaparecer de nuestras vidas https://t.co/2IqejeoPCC,5.0,success
https://t.co/ij2zLhbDP0,https://twitter.com/EPExtremadura/status/1922932578794770561,1,"📺Adiós a Jordi Hurtado en Saber y Ganar: ""40 años en la televisión""
https://t.co/4p5FQ48BxX",1.0,success
https://t.co/QiFNamAuUn,https://twitter.com/La_SER/status/1923010478126641192,1,"💔 Martín Bianchi explica el gran follón en la familia Beckham: ""Hay montada una telenovela..."" https://t.co/fH9c2lQ5bn",2.0,success
https://t.co/rdfUU8HvTr,https://twitter.com/ahorrandoclick1/status/1922969619502907824/photo/1,1,https://t.co/rdfUU8HvTr https://t.co/dbzReD7GQZ,3.0,success
https://t.co/dbzReD7GQZ,https://twitter.com/Lecturas/status/1922967700994662785,1,Isabel Díaz Ayuso enamora en San Isidro con el vestido de invitada perfecto: de corte péplum y estampado https://t.co/iZ6QEbDGqJ,4.0,success
https://t.co/NimIT0yvb8,https://twitter.com/pulzo/status/1922931299251028448,1,"¿Cuántos metros tiene que haber de una droguería a otra en Colombia?
https://t.co/QhqLXdl4mT
https://t.co/QhqLXdl4mT",5.0,success
https://t.co/7SKYIZTeDM,https://twitter.com/infobae/status/1922898489647788163,1,"¿Cuánto ganó Kevin Costner con cada episodio de “Yellowstone”? | Por Ester Palomino
https://t.co/xRQcvmJRnw",1.0,success
https://t.co/n3e0puKtaZ,https://twitter.com/larazon_es/status/1922898553883541746,1,"#LoMásLeído 📰 Si estoy en un semáforo ¿tengo que poner la ""N"" en la caja de cambios de mi coche automático? https://t.co/TJpPoTRIhj",2.0,success
https://t.co/l9GPTM4JxE,https://twitter.com/AztecaDeportes/status/1922883626720477229,1,"Sergio Ramos se va de México, así lo revela un video que circula en redes este miércoles. 

Los detalles: https://t.co/A1AZZeLGv3",3.0,success
https://t.co/FHvkgjwsTL,https://twitter.com/elEconomistaes/status/1922884906826256890,1,"La planta desconocida que aporta calcio, ayuda a regular la presión arterial y combate el hígado graso https://t.co/tU8BwxycOe",4.0,success
https://t.co/NmG0BirZK8,https://twitter.com/Lecturas/status/1922766376625742098,1,Bea Gimeno y Nacho Aragón desvelan si el bebé que esperan es niño o niña: este es el nombre con tradición familiar que han escogido https://t.co/Ua4f6Zk3lV,5.0,success
https://t.co/0FagQkIJOt,https://twitter.com/mundodeportivo/status/1922755162013127121,1,"🚨 Ferran Torres, operado de urgencia

https://t.co/MMVW98M5l2",1.0,success
https://t.co/OpmhTm8rfm,https://twitter.com/A3Noticias/status/1922751529158656403,1,"Gwyneth Paltrow ha revelado qué es lo que más le ha sorprendido de trabajar con Timothée Chalamet en Marty Suprem

Vía @objetivotv https://t.co/7fsXwG1m8G",2.0,success
https://t.co/X2cSUPpHn3,https://twitter.com/ahorrandoclick1/status/1922752029534876062/photo/1,1,Torrente https://t.co/X2cSUPpHn3,3.0,success
https://t.co/YQ7EJTmmR9,https://twitter.com/libertaddigital/status/1922751563077992569,1,La sorprendente decisión del entrenador de Osasuna en plena lucha por Europa https://t.co/FAtuTtWQKU https://t.co/xM1B0vMUTT,4.0,success
https://t.co/iOJVqoBDeR,https://twitter.com/libertaddigital/status/1922744696876487030,1,"El cofundador de las guías de viaje Lonely Planet revela los países a los que no piensa volver: ""Lo siento, pero no"" https://t.co/l7MJNSZkf4 https://t.co/Oz8ltLmy2J",5.0,success
https://t.co/vcyNTMHIEJ,https://twitter.com/elEconomistaes/status/1922574912209785142,1,"👋 Adiós a practicar sexo en el coche: esta es la multa que te puede llegar a casa si te pillan
https://t.co/H40HAu3oze",1.0,success
https://t.co/AiVEOHsY1h,https://twitter.com/ahorrandoclick1/status/1922655155247345703/photo/1,1,Port Aventura tendrá un desfile para cerrar cada día. https://t.co/AiVEOHsY1h,2.0,success
https://t.co/eYD0x4lvyh,https://twitter.com/okdiario/status/1922597738136441147,1,Así es por dentro el impresionante palacete de Jordi Hurtado en Barcelona https://t.co/DBDXUxPEBV,3.0,success
https://t.co/AM8FOz5nmw,https://twitter.com/HerreraenCOPE/status/1922581782597177838,1,"😯 Va de compras a un centro comercial de Logroño, se le cae una bolsa y su contenido deja sin palabras al equipo de seguridad 

▶ El incidente tuvo lugar en uno de los centros comerciales más concurridos de Logroño

https://t.co/qyWjtKRXvX",4.0,success
https://t.co/il1ihJVuum,https://twitter.com/La_SER/status/1922581469395869719,1,"Un dilema muy común en las cocinas: este es el mejor papel para conservar el queso en casa

https://t.co/xu49GjsJz2",5.0,success
https://t.co/lofSOESWtX,https://twitter.com/Hipertextual/status/1922581428908265595,1,"DIGI, Vodafone y Orange, claudican: están revelando tu dirección y tu nombre si usas IPTV a LaLiga https://t.co/mKrUVe2BGG",1.0,success
https://t.co/2zpBl3Q3di,https://twitter.com/solomoto_es/status/1922537974694040023,1,"Decathlon lo confirma: pone a la venta lo que será obligatorio en España a partir del 1 de enero de 2026 #DGT 

https://t.co/CuSrdESGk2",2.0,success
https://t.co/kuMjMjaQVl,https://twitter.com/espinof_com/status/1922555387393323085,1,'El Eternauta' está arrasando pero no ha conseguido ser la serie número 1 mundial de Netflix. Hay otra que lleva dos semanas seguidas en lo más alto  https://t.co/5gDBopOmKT,3.0,success
https://t.co/i1aKK3PXBW,https://twitter.com/ahorrandoclick1/status/1922559489669992953/photo/1,1,Ha muerto su fisio y amigo Fabrizio Borra https://t.co/i1aKK3PXBW,4.0,success
https://t.co/HxECoi3whi,https://twitter.com/computerhoy/status/1922554382572208445,1,Un grupo anti-Elon Musk enfrenta un Tesla contra un tanque y el resultado no es el que esperaban https://t.co/cEQwB2GPnG,5.0,success
https://t.co/ofom2z5hVB,https://twitter.com/RedMasNoticias/status/1922547686571376751,1,La verdad de la salud de Luis Díaz: la historia desconocida del futbolista del Liverpool y la Selección Colombia https://t.co/TsmeBfetbL,1.0,success
https://t.co/nTYL86x3Fr,https://twitter.com/AztecaDeportes/status/1922485585031106818,1,"Demichelis lo ignoró, hoy los aficionados lo aman y lo quiere el Manchester United🔥⚽

https://t.co/MjLd3InWkY",2.0,success
https://t.co/M55DkFUOU6,https://twitter.com/elcomerciocom/status/1922383970882228324,1,Esto se sabe sobre los rumores de Piero Hincapié al Real Madrid. 💥👉 https://t.co/m0WqC3lQ55 #Fútbol https://t.co/Yvy59mhCms,3.0,success
https://t.co/NbwQzVXYZw,https://twitter.com/TUDNMEX/status/1922423476394078357,1,"¡El elegido! ✅🐐 Chivas toma decisión sobre su próximo director técnico

🎙️Información de @_ericklo 

https://t.co/SRg2l2ziX1

#LigaMX I #Chivas I #Futbol",4.0,success
https://t.co/f1N7TAGs05,https://twitter.com/RevistaSemana/status/1922416268927185171,1,"#Deportes | Carlo Ancelotti causa temor: llamó a gloria de Brasil para ser su asistente rumbo al Mundial 2026
https://t.co/mJptQQ1qU8",5.0,success
https://t.co/wof1NAVCJ2,https://twitter.com/edatvoficial/status/1922510992421896510,1,"📰 | Este es el 'sueldazo' de Javier Ruiz que usa la televisión pública para insultar

https://t.co/zYZvSLVU1a",1.0,success
https://t.co/F70JDw51n6,https://twitter.com/AztecaDeportes/status/1922517227200512355,1,"Fracasó en la Liga MX, no ganó ningún título, pero ahora puede dirigir al Leverkusen de Xabi Alonso 🔥😎

https://t.co/pOeIphKidv",2.0,success
https://t.co/IxupBApl1F,https://twitter.com/VandalOnline/status/1922197526754509173,1,Una estrella de 'The Big Bang Theory' lo admite: sólo puede ver la serie sin sonido porque su actuación es horrible https://t.co/6gGYevX6u2,3.0,success
https://t.co/pKmUyV8pCj,https://twitter.com/La_SER/status/1922167189416656915,1,⚽Manu Carreño señala el primer gran reto de Xabi Alonso con Mbappé: no lo han conseguido ni Luis Enrique ni Ancelotti https://t.co/h5sDtVevBj,4.0,success
https://t.co/CVRTeHFdue,https://twitter.com/eldesmarque/status/1921991985625227489,1,La comida favorita de Mbappé desde que vive en España.,5.0,success
https://t.co/4rwfGM0FC5,https://twitter.com/elmundoes/status/1921988746565579111,1,¿Cuánto tiempo le queda al Universo? Los científicos adelantan drásticamente la fecha de su final https://t.co/BmX8PTPxV2,1.0,success
https://t.co/uRh6N6eqiW,https://twitter.com/ELTIEMPO/status/1922056694450028898,1,"León XIV confirma su visita a este país al que Francisco planeaba ir antes de morir: sería su primer viaje oficial 🔽
https://t.co/n0MBGs7vHw",2.0,success
https://t.co/dUEzAvoV02,https://twitter.com/NoticiasCaracol/status/1921894373437972670,1,"Este es el electrodoméstico que dispara el recibo de la luz: no es ni el horno ni la lavadora

https://t.co/jXJi1VoHR3",3.0,success
https://t.co/FIT5Kh3PoM,https://twitter.com/okdiario/status/1921824326883455385,1,Comunicado de Roberto Brasero por el giro radical que está a punto de llegar: «La semana que viene…» https://t.co/rrNSUBhJAn,4.0,success
https://t.co/za8kxcNScG,https://twitter.com/okdiario/status/1921793603275268173,1,Buenas noticias si tienes hijos pequeños: te van a dar 2.400 € por cada uno por hacer sólo esto https://t.co/SHVSQ6Cgge,5.0,success
https://t.co/QZwoTJBjEE,https://twitter.com/okdiario/status/1921808280810103263,1,Entradas para la final de la Conference League entre Betis y Chelsea: precios y cómo comprarlas https://t.co/qdeY6AonjQ,1.0,success
https://t.co/dEHs4xTJwh,https://twitter.com/okdiario/status/1921816078885265630,1,Adiós a la indemnización: esta es la jugada maestra de algunas empresas para no darte ni un duro https://t.co/lE7p49VgMJ,2.0,success
https://t.co/UNnGmjwy34,https://twitter.com/okdiario/status/1921808291044233513,1,El Gobierno lo confirma: jubilación anticipada cobrando el 100% de la pensión si cumples éste requisito https://t.co/hrt9FYPoA3,3.0,success
https://t.co/w4HNClcGb7,https://twitter.com/TUDNMEX/status/1921757255302598924,1,"💣Revelan futuro de Andrés Guardado en México💣 

https://t.co/N084LekzEX

#ClubLeon I #NuestraLiguilla I #Guardado https://t.co/oesv6NdPVB",4.0,success
https://t.co/YPmBuBBtYm,https://twitter.com/MundoEConflicto/status/1921617671046545863,1,⚠️ Alerta por un apagón masivo mundial: quiénes serían los usuarios afectados. https://t.co/Xth4muI4B9,5.0,success
https://t.co/pyljUnuG6w,https://twitter.com/WRadioColombia/status/1921714689127412171,1,"#Tendencias | ¿Es permitido fumar en zonas comunes de un conjunto o edificio? Ley Propiedad Horizontal
https://t.co/uGVaa8u6WI",1.0,success
https://t.co/KmpJbXEmTz,https://twitter.com/NoticiasCaracol/status/1921701859015946460,1,"#Mundo | Importante marca de helados se retira del mercado tras 98 años de historia: se oficializa en quiebra

https://t.co/CD5kEIQLHb",2.0,success
https://t.co/eQrLQOJmKv,https://twitter.com/ahorrandoclick1/status/1921811844924153998/photo/1,1,No quiere volver a su país y se pone a llorar. Lo de meter a Mercadona de forma gratuita ya sabéis porqué lo hacen... https://t.co/eQrLQOJmKv,3.0,success
https://t.co/ZcoobCOHhw,https://twitter.com/okdiario/status/1921492260333437309,1,El sorprendente lugar elegido para la comida de directivos del Clásico: no es un restaurante común https://t.co/Ldixa3ogEf,4.0,success
https://t.co/HNIc7yopGr,https://twitter.com/portalmvd/status/1921491077413962022,1,Lo cambia todo: científicos descubren un animal capaz de sobrevivir sin oxígeno https://t.co/SUkjknrYDV,5.0,success
https://t.co/fSVUVdQdux,https://twitter.com/MundoEConflicto/status/1921319369109307500,1,"🇻🇦 Revelan el curioso apodo del papa León XIV cuando vivía en Perú: ""Incluso los obispos lo llamaban..."". https://t.co/IgOBYBFXfa",1.0,success
https://t.co/ecclcBgY6d,https://twitter.com/AlfaBetaJuega/status/1921199973514850727,1,"La Velada del Año VI confirma su primer artista invitado tras la quedada de Ibai y Bad Bunny
           https://t.co/dPliYz2bt0",2.0,success
https://t.co/BXZCxkqVL4,https://twitter.com/DiarioSUR/status/1921172546990297360,1,💰 Cae considerablemente este sábado el precio de la luz: estas son las horas en las que estará mas barata. ✍ @ErButanoVerde https://t.co/xC88k1iAq4,3.0,success
https://t.co/nDWhm7XEGb,https://twitter.com/elmundoes/status/1920906084602032301,1,Una nave soviética impactará contra la Tierra este fin de semana de forma descontrolada: ¿dónde y cuándo caerá?https://t.co/nA8BcIaUN7,4.0,success
https://t.co/gwTL2yuinU,https://twitter.com/AztecaDeportes/status/1920888002840019021,1,"¿Adiós apellido? 😱

El nuevo nombre que usará Santiago Gimenez en su playera del AC Milan 🇲🇽

https://t.co/4wIhW8i97a",5.0,success
https://t.co/oBLGcoKUNK,https://twitter.com/todonoticias/status/1920840351473922299,1,"Cuál es la forma correcta de colgar el papel higiénico, según quien registró la patente en 1891 https://t.co/x1Gq3wkMFM",1.0,success
https://t.co/guVMyswCdM,https://twitter.com/todonoticias/status/1920916155130073143,1,Se conoció el trabajo que aceptó Luciana Salazar para pagar sus deudas https://t.co/Mclrsn4PUc,2.0,success
https://t.co/rzfcWs2xv5,https://twitter.com/NoticiasRCN/status/1921014258936000837,1,"#Tendencias| 😱😨 Karol G, en medio de lágrimas, confesó que padece un serio problema. Este fue su duro relato ⬇️. https://t.co/Ka24Cttxju",3.0,success
https://t.co/OBGdbBO7bY,https://twitter.com/RevistaSemana/status/1920520174488223927,1,"#Nación | El poderoso exsenador que entrega órdenes políticas en Soledad: “Hasta los concejales le tienen miedo”.
https://t.co/pyGdY11oev",4.0,success
https://t.co/MDs9jpPiJM,https://twitter.com/todonoticias/status/1920796033816175021,1,La exnovia de Alfa ventiló el problema que el ex Gran Hermano sufre en la cama y lo arruinó https://t.co/gyIJV5GcHO,5.0,success
https://t.co/k0kgYJ47nv,https://twitter.com/larazon_es/status/1920775752816992621,1,"🇪🇸 La embajada más antigua del mundo es española.

📌 Se trata de uno de los edificios más emblemáticos que existen y que cuenta con cientos de años de historia

Cuándo se fundó y en qué ciudad se encuentra ⬇️

https://t.co/aiTBiGNMvL",1.0,success
https://t.co/b88Y3LLwWB,https://twitter.com/NoticiasNavarra/status/1920759762741874883,1,¿Es obligatorio llevar la pegatina medioambiental en el coche? Esto es lo que dice la DGT https://t.co/FA72Axq51S,2.0,success
https://t.co/W0IYac2TIK,https://twitter.com/lavozdealmeria/status/1920743357652914547,1,"La protagonista de '[REC]' también ha podido visitar Casa Puga y pasear por el Museo de Realismo Español Contemporáneo.
https://t.co/SZdokULEYE",3.0,success
https://t.co/EiL9wx9nnF,https://twitter.com/La_SER/status/1920743445737390478,1,"🤳 El mensaje de WhatsApp que León XIV envió 12 minutos antes de entrar al cónclave
https://t.co/RMfN4W4RYi",4.0,success
https://t.co/m1cZ4HQLCp,https://twitter.com/elpaiscali/status/1920743572195705192,1,"👉Conozca los números que podrían llevarse el premio mayor, según la IA https://t.co/J8WyytSJdH https://t.co/WAMy2UCPPG",5.0,success
https://t.co/khqrm4294H,https://twitter.com/ahorrandoclick1/status/1920743681084026885/photo/1,1,Horizonte final https://t.co/khqrm4294H,1.0,success
https://t.co/dPN8U9yUSf,https://twitter.com/quediario/status/1920719962898829651,1,La DGT intensifica sus controles: multas de hasta 500 euros para quienes hagan esto https://t.co/ipfCGtNV0V,2.0,success
https://t.co/krEBFa2fl2,https://twitter.com/quediario/status/1920719966287868371,1,Luis Enrique se encapricha de un jugador del Real Madrid https://t.co/99LTVkaGSh,3.0,success
https://t.co/gfoE3jJZ38,https://twitter.com/mundodeportivo/status/1920715354403127460,1,"🧐 Mensaje claro al Real Madrid por Mastantuono

https://t.co/BXCaBbWPaO",4.0,success
https://t.co/cIBwxdGXBK,https://twitter.com/ahorrandoclick1/status/1920713212615438388/photo/1,1,"Eduardo Inda, el periodista de Hacendado. https://t.co/cIBwxdGXBK",5.0,success
https://t.co/EzyBcHY9Bs,https://twitter.com/okdiario/status/1920706538127184228,1,Cierre masivo de las cuentas del banco en España: lo que nos espera en mayo https://t.co/8Rlvnka0a0,1.0,success
https://t.co/b7nK0OwWIh,https://twitter.com/ahorrandoclick1/status/1920711957339951187/photo/1,1,Su novio estaba viendo un partido en el móvil y se le cortaba todo el rato la emisión. https://t.co/b7nK0OwWIh,2.0,success
https://t.co/iIixjNHbm2,https://twitter.com/La_SER/status/1920709262679929246,1,"Valeria Castro señala lo que le falta a su disco: ""Es la primera vez que lo digo públicamente""

https://t.co/N4J4kBGqkS",3.0,success
https://t.co/mLPf54QmrZ,https://twitter.com/CaracolRadio/status/1920681861090509141,1,"#Destinos | Según IA: Este es el mejor barrio para vivir en Bogotá; es tranquilo, comercial y seguro
https://t.co/vF8CgWsnA4",4.0,success
https://t.co/d0tlsvyCjm,https://twitter.com/ahorrandoclick1/status/1920710154464477486/photo/1,1,El nuevo Papa es de Chicago... https://t.co/d0tlsvyCjm https://t.co/3PknVeTNiw,5.0,success
https://t.co/3PknVeTNiw,https://twitter.com/todonoticias/status/1920616206211399779,1,"El inesperado guiño en las redes de la China Suárez al nuevo papa, León XIV https://t.co/0o5VwAfF7s",1.0,success
https://t.co/oLLCJnn4Nz,https://twitter.com/elmundoes/status/1920377739099431188,1,"María Escario alza la voz contra La familia de la tele y RTVE con solo una palabra y un tuit 

✍️ Esther Mucientes https://t.co/vnSAIS44xl",2.0,success
https://t.co/tpZicvzYgN,https://twitter.com/mundodeportivo/status/1920380071283482648,1,"💬 ""Guardiola no me dice... 'oye, que te arrastras por el campo'""

https://t.co/bJO4kqeizI",3.0,success
https://t.co/b9C9I8AeQZ,https://twitter.com/ahorrandoclick1/status/1920380493624656122/photo/1,1,Un décimo de lotería premiado con 24 millones de dólares. https://t.co/b9C9I8AeQZ,4.0,success
https://t.co/Ufvcled0gm,https://twitter.com/AS_TikitakAS/status/1920363056355295705,1,"👉Un cardiólogo señala la fruta indispensable para consumir durante la noche para no tener dificultades para dormir

🗣Mejora la cantidad y la calidad del sueño

https://t.co/Ob5Vo6Lgxr",5.0,success
https://t.co/ec63tzkgI5,https://twitter.com/larepublica_pe/status/1920362529454211414,1,"🤔👇Solo este país de América Latina no celebra el Día de la Madre en mayo: conoce por qué motivo y en qué mes se conmemora

En Perú, la festividad del Día de la Madre se celebra el segundo domingo de mayo, que en 2025 será el 11 de mayo.
https://t.co/OvFAcSVFjx",1.0,success
https://t.co/31pk8gFcWS,https://twitter.com/eldesmarque/status/1920360725664424054,1,"Ronald Araujo toma una medida drástica en redes ante las críticas recibidas por la eliminación en Champions

https://t.co/BkX3pXzLCB",2.0,success
https://t.co/c6ZKgCiVoH,https://twitter.com/sdpnoticias/status/1920337866905038926,1,"🎬💰 ¡@starwars perdió su trono! Una nueva película acaba de convertirse en la más cara de la historia 🤑🎥 Su presupuesto superó los millones de El Despertar de la Fuerza ¿Adivinas cuál es?
#StarWars #Cine #Hollywood #CienciaFicción #Taquilla

https://t.co/vvT8wINzjQ",3.0,success
https://t.co/wuaxtuJ7hz,https://twitter.com/quediario/status/1920340022919577741,1,La IA sentencia: este es el supermercado más caro de España https://t.co/AKagFHbLQ0,4.0,success
https://t.co/hZVmX1A5rb,https://twitter.com/larazon_es/status/1920340396653109569,1,Adiós a la secadora: el método holandés para secar la ropa en tiempo récord https://t.co/QIM8r3CLJu,5.0,success
https://t.co/FQD98C7Dtk,https://twitter.com/AztecaDeportes/status/1920341413046124732,1,"¡OFICIAL! 💥

Pumas anuncia OTRA BAJA tras ser eliminados del Clausura 2025. 🐾

https://t.co/n2pXHqIt41",1.0,success
https://t.co/aSiKw6kzJL,https://twitter.com/ahorrandoclick1/status/1920081291262775333/photo/1,1,Matt Damon https://t.co/aSiKw6kzJL,2.0,success
https://t.co/BinwuCDXv6,https://twitter.com/voz_populi/status/1920044578125553753,1,"Martínez-Almeida confirma cuándo sale de cuentas Teresa Urquijo y desvela sus planes tras ser padre 

En @DolceVita_vp 

https://t.co/duCVuXtZQ6",3.0,success
https://t.co/GWrLVLXKBD,https://twitter.com/tjcope/status/1920039558961377419,1,"👉 David Sánchez señala al culpable de la eliminación del Barcelona ante el Inter

😠 ""Es él...""

https://t.co/P9E328K333",4.0,success
https://t.co/NeiuBznVv0,https://twitter.com/larepublica_pe/status/1919988063700451421,1,"😄👀 Peruano compró caja misteriosa de Temu valorizada en S/500 y quedó en shock al abrirlo: ""Cumplió con sorprenderme""

Hombre pensaba recibir un smartwatch u otro objeto similar; sin embargo, no era lo que esperaba. 
https://t.co/GGVfR6zBlP",5.0,success
https://t.co/PK0ysnc8Lq,https://twitter.com/ahorrandoclick1/status/1919883486954971222/photo/1,1,Madrid https://t.co/PK0ysnc8Lq https://t.co/tecEpuDkEp,1.0,success
https://t.co/tecEpuDkEp,https://twitter.com/TheObjective_es/status/1919867378642407660,1,"La nueva Fontana di Trevi se podrá ver en esta capital el 30 de junio, y no es Roma.

https://t.co/SaD4BHzEB1",2.0,success
https://t.co/5InRYGxmGt,https://twitter.com/ahorrandoclick1/status/1919882919222337946/photo/1,1,"Leyenda de los banquillos, pero no dice de cuáles: https://t.co/5InRYGxmGt https://t.co/of96EMrUQ0",3.0,success
https://t.co/of96EMrUQ0,https://twitter.com/elconfidencial/status/1919835672694665674,1,"Una leyenda de los banquillos habla sobre Lamine Yamal: ""En Italia nunca jugaría"" https://t.co/PzsUQUgLFC",4.0,success
https://t.co/dxr6oMgVSi,https://twitter.com/ahorrandoclick1/status/1919760136580550996/photo/1,1,Singapur https://t.co/dxr6oMgVSi,5.0,success
https://t.co/MmrNIKZLjV,https://twitter.com/sport/status/1919750245472248288,1,"Esta será la final de la Champions 2025 según Opta 💻😮

👇La inteligencia artificial ya ha dictado sentencia para las 'semis'

https://t.co/azIDWWpnIp",1.0,success
https://t.co/1bvq1qEqMj,https://twitter.com/okdiario/status/1919695242585866306,1,"Parecen ‘nuggets’ de pollo, pero este manjar sólo se lo comen en Madrid, y en el resto de España da arcadas https://t.co/Hi1TZcsrXx",2.0,success
https://t.co/hu6aTmGKXL,https://twitter.com/elEconomistaes/status/1919695322814587227,1,El fin de una era en el sector inmobiliario: este es el clásico elemento que desaparece de las ventanas https://t.co/jUptnbzfUq,3.0,success
https://t.co/ZKtcICukc4,https://twitter.com/ahorrandoclick1/status/1919692271579955487/photo/1,1,Han renovado el contrato del programa. https://t.co/ZKtcICukc4,4.0,success
https://t.co/VQLyvsr2ki,https://twitter.com/LANACION/status/1919668249748230654,1,Redes sociales. La inesperada decisión de padres que empieza a sumar adeptos https://t.co/Z7Kpzi649U https://t.co/hKFQO2iYpv,5.0,success
https://t.co/NhTUIYsC1n,https://twitter.com/okdiario/status/1919663940306399381,1,"Ni Puleva ni Pascual: Se destapa la empresa que fabrica la leche semidesnatada y entera de la marca Hacendado de Mercadona

https://t.co/Jr5b7vl2GL",1.0,success
https://t.co/wMp9eGbsI0,https://twitter.com/futbolred/status/1919664071650996276,1,"¿Cuál es el técnico de fútbol mejor pagado en Colombia?
 https://t.co/nLMQWzyW5q",2.0,success
https://t.co/nddi89XLxD,https://twitter.com/navedelmisterio/status/1919649335584677933,1,"Mediaset España da ""luz verde"" a Iker Jiménez para llevar a cabo uno de sus planes más ambiciosos https://t.co/wVmearupab",3.0,success
https://t.co/M9zSpRGkN1,https://twitter.com/nacion/status/1919462057360978068,1,Bad Bunny regresa en concierto a Costa Rica... este será el día del show https://t.co/RIpk38NgMH,4.0,success
https://t.co/Mp5FUrC1Ih,https://twitter.com/elcomerciocom/status/1919478816554012690,1,"Con su gira mundial, el 'Conejo Malo' visitará hasta Japón 💔👇
https://t.co/FIH9vfH6Ps https://t.co/QN1giKZ6zz",5.0,success
https://t.co/gtCIXtdBzN,https://twitter.com/WinSportsTV/status/1919523741362512094,1,Error: No se encontró el tweet,1.0,no_data
https://t.co/icswgkjDhx,https://twitter.com/marca/status/1919295778608013736,1,"🤨 Guardiola revela el nombre del rival más duro de su carrera... y no es Mourinho: ""Me dio dolores de cabeza y me destrozó"" https://t.co/xrAqoe3N0S",2.0,success
https://t.co/DlJ4KKWobb,https://twitter.com/lanuevaespana/status/1919348029565305076,1,El menú que la reina Letizia y la princesa Leonor degustaron tras su encuentro en Panamá: una muestra de la gastronomía del lugar con opciones vegetarianas  https://t.co/FVR60iWqfZ,3.0,success
https://t.co/gE0xcg5gYf,https://twitter.com/Hipertextual/status/1919304847788040502,1,Olvídate de volver a usar este programa en tu ordenador Windows: cierra hoy para siempre tras 22 años https://t.co/kBNTRFGKdT,4.0,success
https://t.co/RXwftBw5b5,https://twitter.com/elEconomistaes/status/1919345075248566337,1,"Robo de cable en Renfe: esto es lo que vale un kilo de cobre en España hoy si se vende chatarra
https://t.co/t4tw5LJMmw",5.0,success
https://t.co/BMlpNuBB5z,https://twitter.com/Los40/status/1919345082517332472,1,😌🎤 @chanelterrero  ya tiene fecha de lanzamiento del sencillo que marcará su nueva era  https://t.co/5bbqCET2pO,1.0,success
https://t.co/OX5eU2gEPU,https://twitter.com/abc_es/status/1919150044625719692,1,"⚠ La fecha del próximo apagón en España, según la inteligencia artificial ⤵ https://t.co/Gt5h6pqniQ",2.0,success
https://t.co/6TDWeVbeHH,https://twitter.com/nortecastilla/status/1919286399699685467,1,Alerta amarilla por tormentas⛈ en tres provincias de Castilla y León https://t.co/ijNL0W1COu,3.0,success
https://t.co/g96VQZsPhv,https://twitter.com/larazon_es/status/1919274670043382022,1,#LoMásLeído 📰 La palabra con la que el ministro Óscar Puente ha definido a Fernando Alonso: no todos la entienden https://t.co/X1aTuRvOtF,4.0,success
https://t.co/kmY34YSttQ,https://twitter.com/RevistaSemana/status/1919136246040781302,1,"#Deportes | Así reaccionó Harry Kane tras ganar el primer título de su carrera: video de lo que hizo es viral
https://t.co/hezlGQFmdG https://t.co/LSNhaFPp5I",5.0,success
https://t.co/vUaP58c0fV,https://twitter.com/okdiario/status/1919089833684734358,1,Ni cocido ni potaje: el guiso típico de Extremadura y Castilla que lleva un ingrediente no apto para aprensivos https://t.co/LfwuVZkrMK,1.0,success
https://t.co/07Wm8dIhMq,https://twitter.com/mundodeportivo/status/1919010046085583241,1,"Ferran Adrià confiesa la frase que le dijo Xavi Hernández hace años y que no ha podido sacarse de la cabeza

https://t.co/s3hWIANmdp",2.0,success
https://t.co/oRidTdGBtD,https://twitter.com/elcorreoweb/status/1918949041250939043,1,"🐎💃Aplazada la Exhibición de Enganches en la Maestranza por el mal tiempo: esta es su nueva fecha

https://t.co/5Sx2jJRYaO",3.0,success
https://t.co/K3psaqc8rh,https://twitter.com/NoticiasCaracol/status/1918530964260790718,1,"#Mundo | Importante marca de helados se retira del mercado tras 98 años de historia: se oficializa en quiebra

https://t.co/CD5kEIQLHb",4.0,success
https://t.co/jUFaqNpMa9,https://twitter.com/A24COM/status/1918668914076107049,1,"PROFUNDA TRISTEZA😔

Conmoción: murió un reconocido actor de Son Amores y Los Roldán
https://t.co/ekd30Mug1q",5.0,success
https://t.co/L4Q7a1rLwy,https://twitter.com/ahorrandoclick1/status/1918775384436277361/photo/1,1,Juzgad vosotros. https://t.co/L4Q7a1rLwy https://t.co/uVPUWyCtQF,1.0,success
https://t.co/uVPUWyCtQF,https://twitter.com/elcolombiano/status/1918511680692138423,1,"Según ChatGPT, la música refleja quiénes somos y nuestros gustos revelan rasgos psicológicos; hay un género que prefieren las personas con mayor inteligencia. ¿Es el suyo? Entérese aquí ⬇️ #Entretenimiento
https://t.co/DXHqt0I9XQ",2.0,success
https://t.co/wXjEE8RfYg,https://twitter.com/eldiarioes/status/1918679442152436112,1,"La verdadera casa donde Cervantes escribió 'El Quijote' está en este lugar de España
https://t.co/IMHPhxgySN",3.0,success
https://t.co/Y7ThqbOiq6,https://twitter.com/eldiarioes/status/1918656790754996426,1,"El plato típico malagueño de origen humilde que puedes hacer con solo tres ingredientes
https://t.co/DVQdMnYFg9",4.0,success
